Time (Ma),Total ridge length (km),Mean ridge spreading rate (cm/yr),Mean ridge spreading rate SD (cm/yr),Crustal formation rate (km^2/yr),Total subduction zone length (km),Mean trench convergence rate (cm/yr),Mean trench convergence rate SD (cm/year),Crustal subduction rate (km^2/yr),Total transform length (km)
92.0,61.7793351555021,5.456727399460554,3.9242964364718533,0.00428550768360164,65.51975190595637,6.324110577356564,5.087254190003905,0.004298379663678401,43.54152414778315
93.0,61.508409609873766,5.5008078613815865,3.913828668166641,0.004305720366709202,65.3760618636564,6.368969234746273,5.102579295112193,0.004315493927864685,44.327978984849146
94.0,60.58199028555215,5.461351422468766,3.8984994335301235,0.004221583478265973,65.63624219375734,6.368234981438752,5.098982646974353,0.004329419940036158,45.26325612431371
95.0,60.270515116372124,5.494240885921767,3.8973452596048563,0.004230824121708404,65.69798143793518,6.252558428243263,4.250808801205478,0.004246103879961421,45.4939068198943
96.0,60.70615752621413,5.516344034232844,3.8858666712515553,0.0042684279090343695,66.1683980848594,6.229925786681992,4.276806571985816,0.0042579020677571446,46.01326555237094
97.0,60.63779058056309,5.519054608240909,3.889183321480532,0.004270674287603654,66.25387342673237,6.243886393020571,4.28114707144853,0.004270680926486679,46.0564949220607
98.0,60.39822465566278,5.534641576376762,3.892285886493832,0.004268813134051817,66.33007136103555,6.276145546638527,4.2804040249233575,0.004294085034239468,46.59944041493869
99.0,60.22009230866509,5.554532964193695,3.892601522140725,0.004266888648673888,67.7963936070031,6.35905524876737,4.253023811900004,0.00430186569232105,46.85002100513729
100.0,65.66349679146832,6.103706538814725,4.143631978274105,0.005075050900983397,66.43362060196449,7.303593089073908,5.886429292453853,0.0049268555553021376,39.527478420215004
101.0,71.88321267803057,6.390146012637059,4.094394049905081,0.005506472264604332,68.42901593375774,7.13436196017533,5.652927466178385,0.005099560333268365,37.03471339472728
102.0,71.99073665977946,6.41698313129377,4.095371355135009,0.005536496947886144,67.99931620163748,7.229819293356542,5.712980168076906,0.005143062364213489,37.423479725460716
103.0,73.2658270855625,6.392271505770719,4.093775230209937,0.005597887986269221,67.71199722010994,7.437851859457506,5.903442636103108,0.005264321480813318,37.193324775326886
104.0,73.86309680858902,6.431968521308641,4.086016464215314,0.005670053372475429,65.09672515008413,7.803512319573855,5.9255097870404425,0.005318116200084039,37.11533017359829
105.0,74.15361245662365,6.358543835957696,4.118736754045629,0.005698885549786448,65.2079558509932,7.663033155871248,5.980151693146256,0.005223632995184709,37.03754984126196
106.0,75.13662936186167,6.2518277477282735,4.127173303435802,0.005664927339329197,65.23973372260396,7.659365130776894,6.022339777968695,0.005213337286704392,36.97467488956772
107.0,75.32377166855022,6.263968125906577,4.1371014347456185,0.005688242152286333,65.3489819358127,7.7062066695988936,6.090010082586198,0.005248241662970111,36.88715915888913
108.0,75.46369052345406,6.272505943736427,4.138659662353278,0.00571848383505224,65.4544472950094,7.744027705373097,6.150373411816738,0.005275480105301391,36.96056229641854
109.0,75.49933605504027,6.256786986964981,4.161770417325951,0.005716554213740726,65.60345880942562,7.776285627841084,6.196927366603783,0.00531031600144458,37.043328131145444
110.0,73.36442975015959,5.552448298228757,3.8186955855347793,0.00534075272600717,67.01569744868964,7.565090876767604,5.171783918594676,0.005292097022685039,36.06229576622978
111.0,77.43009776300244,5.55821529471661,3.72709050693659,0.005571245302654588,66.20340361580084,7.706223380034125,5.053119066441614,0.005339080061959001,37.34699469371178
